ema, rdp5, rdp10, rdp15
1944.0233,0.013743241,0.00265972,-0.019632287
1950.8127,0.030450296,-0.00768204,-0.020874456
1956.851,0.023804387,0.007833698,-0.027741218
1962.6022,0.020590546,0.009348762,-0.013758564
1968.4778,0.026132636,5.36E-04,-0.012047658
1974.232,0.016769217,0.013743241,0.00265972
1978.125,0.007952588,0.030450296,-0.00768204
1980.1185,0.003578983,0.023804387,0.007833698
1982.0342,0.002059803,0.020590546,0.009348762
1984.2334,5.27E-04,0.026132636,5.36E-04
1987.1766,8.51E-04,0.016769217,0.013743241
1991.4637,0.007478575,0.007952588,0.030450296
1992.6594,0.004702994,0.003578983,0.023804387
1993.5309,0.003678981,0.002059803,0.020590546
1993.2792,-3.81E-04,5.27E-04,0.026132636
1993.0645,-0.003371765,8.51E-04,0.016769217
1992.8617,-0.008244476,0.007478575,0.007952588
1995.1455,0.003424427,0.004702994,0.003578983
1995.9602,0.001101617,0.003678981,0.002059803
1997.6117,0.005998158,-3.81E-04,5.27E-04
1998.1643,0.004095971,-0.003371765,8.51E-04
1998.1991,0.00315751,-0.008244476,0.007478575
1992.8912,-0.01627517,0.003424427,0.004702994
1988.1649,-0.014985825,0.001101617,0.003678981
1983.4856,-0.019683443,0.005998158,-3.81E-04
1979.1473,-0.01928641,0.004095971,-0.003371765
1975.2054,-0.01946617,0.00315751,-0.008244476
1968.1412,-0.016118413,-0.01627517,0.003424427
1964.6318,-0.009475658,-0.014985825,0.001101617
1963.0159,-0.004183681,-0.019683443,0.005998158
1963.4006,0.001605627,-0.01928641,0.004095971
1967.3065,0.011988177,-0.01946617,0.00315751
1976.0114,0.0365744,-0.016118413,-0.01627517
1982.849,0.03055469,-0.009475658,-0.014985825
1988.9677,0.029076636,-0.004183681,-0.019683443
1994.2015,0.025547892,0.001605627,-0.01928641
1997.6133,0.014286917,0.011988177,-0.01946617
1999.7565,-0.001243268,0.0365744,-0.016118413
2002.9231,0.002681333,0.03055469,-0.009475658
2005.7725,0.001852602,0.029076636,-0.004183681
2006.6874,-0.002377025,0.025547892,0.001605627
2004.8762,-0.006776849,0.014286917,0.011988177
2007.3131,0.004346946,-0.001243268,0.0365744
2008.3026,-0.0016521,0.002681333,0.03055469
2005.634,-0.011010516,0.001852602,0.029076636
2004.9071,-0.004153493,-0.002377025,0.025547892
2005.6367,0.005471511,-0.006776849,0.014286917
2003.6061,-0.010698779,0.004346946,-0.001243268
2000.8928,-0.011042296,-0.0016521,0.002681333
2003.0745,0.008441316,-0.011010516,0.001852602
2005.3932,0.006328693,-0.004153493,-0.002377025
2006.6454,0.001538399,0.005471511,-0.006776849
2003.4863,-0.002320246,-0.010698779,0.004346946
2001.5068,0.001783847,-0.011042296,-0.0016521
2001.5155,-0.00509494,0.008441316,-0.011010516
1999.1097,-0.012498351,0.006328693,-0.004153493
1997.6942,-0.009753185,0.001538399,0.005471511
1991.7695,-0.011442363,-0.002320246,-0.010698779
1988.3994,-0.009364976,0.001783847,-0.011042296
1989.5905,-0.003597249,-0.00509494,0.008441316
1988.0264,-0.003880377,-0.012498351,0.006328693
1989.4307,0.001516051,-0.009753185,0.001538399
1989.2463,0.010385842,-0.011442363,-0.002320246
1991.8387,0.013818239,-0.009364976,0.001783847
1993.2708,0.002331599,-0.003597249,-0.00509494
1997.6729,0.016909132,-0.003880377,-0.012498351
2000.3324,0.007979711,0.001516051,-0.009753185
2002.1982,0.010636116,0.010385842,-0.011442363
2002.7828,0.001453411,0.013818239,-0.009364976
2003.5573,0.003831933,0.002331599,-0.003597249
2002.9462,-0.007333983,0.016909132,-0.003880377
2002.925,-0.004042828,0.007979711,0.001516051
2000.0887,-0.010409743,0.010636116,0.010385842
1998.847,-0.005605645,0.001453411,0.013818239
2001.6213,0.003019912,0.003831933,0.002331599
2003.993,0.006488368,-0.007333983,0.016909132
2007.3749,0.009017225,-0.004042828,0.007979711
2009.7842,0.015426881,-0.010409743,0.010636116
2011.527,0.012347782,-0.005605645,0.001453411
2015.0077,0.00805382,0.003019912,0.003831933
2017.6705,0.007370307,0.006488368,-0.007333983
2019.46,0.002830408,0.009017225,-0.004042828
2022.3385,0.007145582,0.015426881,-0.010409743
2027.6322,0.01501613,0.012347782,-0.005605645
2034.5,0.016284404,0.00805382,0.003019912
2044.122,0.026766073,0.007370307,0.006488368
2050.5217,0.024424965,0.002830408,0.009017225
2055.037,0.019298436,0.007145582,0.015426881
2060.1138,0.015428401,0.01501613,0.012347782
2061.3435,0.002080554,0.016284404,0.00805382
2061.2197,-0.010506108,0.026766073,0.007370307
2059.8787,-0.01040889,0.024424965,0.002830408
2054.1226,-0.020259572,0.019298436,0.007145582
2051.1726,-0.019731559,0.015428401,0.01501613
2049.232,-0.011997541,0.002080554,0.016284404
2051.8582,7.91E-04,-0.010506108,0.026766073
2054.1296,0.004239435,-0.01040889,0.024424965
2053.9302,0.010846294,-0.020259572,0.019298436
2057.3726,0.01557829,-0.019731559,0.015428401
2060.453,0.015337016,-0.011997541,0.002080554
2057.2048,-0.008800668,7.91E-04,-0.010506108
2057.1038,-0.003160118,0.004239435,-0.01040889
2057.8613,0.0037796,0.010846294,-0.020259572
2059.8992,-0.001491857,0.01557829,-0.019731559
2062.9045,0.001037207,0.015337016,-0.011997541
2065.476,0.015433859,-0.008800668,7.91E-04
2066.0894,0.005756838,-0.003160118,0.004239435
2066.4438,0.003382138,0.0037796,0.010846294
2063.4707,-0.007964009,-0.001491857,0.01557829
2061.016,-0.011436521,0.001037207,0.015337016
2060.065,-0.009394149,0.015433859,-0.008800668
2057.9343,-0.00924813,0.005756838,-0.003160118
2053.1794,-0.016297076,0.003382138,0.0037796
2050.9148,-0.004737857,-0.007964009,-0.001491857
2047.8973,-0.007498052,-0.011436521,0.001037207
2046.9014,-0.00648749,-0.009394149,0.015433859
2050.0427,0.006440974,-0.00924813,0.005756838
2049.5828,0.006675953,-0.016297076,0.003382138
2050.43,0.005857445,-0.004737857,-0.007964009
2048.1978,0.001694685,-0.007498052,-0.011436521
2044.3408,-0.006857836,-0.00648749,-0.009394149
2042.5999,-0.01307571,0.006440974,-0.00924813
2040.9027,-0.006656121,0.006675953,-0.016297076
2039.0497,-0.010799415,0.005857445,-0.004737857
2036.5599,-0.006213029,0.001694685,-0.007498052
2033.266,-0.004347195,-0.006857836,-0.00648749
2024.9208,-0.021663936,-0.01307571,0.006440974
2015.1686,-0.028489094,-0.006656121,0.006675953
2005.8125,-0.031132484,-0.010799415,0.005857445
1999.233,-0.02649262,-0.006213029,0.001694685
1992.4358,-0.02714729,-0.004347195,-0.006857836
1982.1332,-0.025417512,-0.021663936,-0.01307571
1971.1483,-0.024770299,-0.028489094,-0.006656121
1962.7686,-0.019884279,-0.031132484,-0.010799415
1955.3961,-0.023822678,-0.02649262,-0.006213029
1948.0839,-0.023620427,-0.02714729,-0.004347195
1938.5983,-0.020742744,-0.025417512,-0.021663936
1936.8906,0.001478872,-0.024770299,-0.028489094
1932.569,-0.007241141,-0.019884279,-0.031132484
1933.4491,0.005742707,-0.023822678,-0.02649262
1933.0887,0.00668119,-0.023620427,-0.02714729
1931.6094,0.01316906,-0.020742744,-0.025417512
1931.6809,9.90E-04,0.001478872,-0.024770299
1930.4803,0.005430028,-0.007241141,-0.019884279
1936.6185,0.012493778,0.005742707,-0.023822678
1941.0817,0.014122657,0.00668119,-0.023620427
1945.7506,0.020117523,0.01316906,-0.020742744
1947.1937,0.010869734,9.90E-04,0.001478872
1944.794,0.004938457,0.005430028,-0.007241141
1942.1211,-0.015164412,0.012493778,0.005742707
1940.9932,-0.011460375,0.014122657,0.00668119
1940.7678,-0.012502383,0.020117523,0.01316906
1944.2604,0.002693339,0.010869734,9.90E-04
1948.0074,0.014370712,0.004938457,0.005430028
1951.86,0.018556181,-0.015164412,0.012493778
1953.5905,0.012409128,-0.011460375,0.014122657
1951.8998,0.002716687,-0.012502383,0.020117523
1950.2461,-0.0074557,0.002693339,0.010869734
1953.599,0.002042797,0.014370712,0.004938457
1956.2535,-2.03E-04,0.018556181,-0.015164412
1956.61,-0.001259861,0.012409128,-0.011460375
1958.2562,0.010127781,0.002716687,-0.012502383
1962.3134,0.017961254,-0.0074557,0.002693339
1965.893,0.006710668,0.002042797,0.014370712
1968.8817,0.007102641,-2.03E-04,0.018556181
1971.5238,0.012282653,-0.001259861,0.012409128
1973.3744,0.008112652,0.010127781,0.002716687
1971.7448,-0.006732272,0.017961254,-0.0074557
1970.5612,-0.007261859,0.006710668,0.002042797
1970.4303,-0.005517827,0.007102641,-2.03E-04
1973.6669,0.002280431,0.012282653,-0.001259861
1976.2568,0.002948316,0.008112652,0.010127781
1976.7959,0.006986485,-0.006732272,0.017961254
1975.6268,0.002604496,-0.007261859,0.006710668
1969.6125,-0.012360958,-0.005517827,0.007102641
1959.0084,-0.03524598,0.002280431,0.012282653
1951.5488,-0.032673605,0.002948316,0.008112652
1945.3109,-0.029606594,0.006986485,-0.006732272
1937.0751,-0.033902407,0.002604496,-0.007261859
1929.6923,-0.023335196,-0.012360958,-0.005517827
1923.2543,-0.00996038,-0.03524598,0.002280431
